	names	pvalues	qvalues	log2FC
164	AC002310.5	0.5188254129507807	0.6352797737229341	-738.1433749390061
165	AC002347.1			-0.0
166	AC002347.2			-0.0
167	AC002351.1			-0.0
168	AC002375.1	0.5188254129507807	0.6352797737229341	-738.4309931584911
169	AC002378.1	0.157667918275342	0.268289799751173	2.0420879812061616
170	AC002383.1			-0.0
171	AC002384.1			-0.0
172	AC002386.1	0.12282231621578027	0.22016851431729503	739.3815245775139
173	AC002398.1	0.525302408922329	0.6386520894642504	1.5109316495184313
174	AC002398.2			-0.0
175	AC002401.1	0.4910792791856634	0.6176568306614839	-0.6204229758521045
176	AC002401.2			-0.0
177	AC002401.3			-0.0
178	AC002401.4			-0.0
179	AC002428.1			-0.0
180	AC002429.2	0.6313378982176088	0.7245755984552771	-0.34969294433571996
181	AC002451.1	0.5188254129507807	0.6352797737229341	-738.944025930111
182	AC002454.1	0.028913956408953775	0.06145845843121759	739.4179628192336
183	AC002456.1			-0.0
184	AC002463.1	0.36057433953314777	0.5071995799860682	-739.1666258113003
185	AC002464.1			-0.0
186	AC002465.1			-0.0
187	AC002467.1			-0.0
188	AC002470.1	0.5188254129507807	0.6352797737229341	-738.4012316436144
189	AC002472.1	0.12282231621578027	0.22016851431729503	739.2276934210587
190	AC002480.2			-0.0
191	AC002480.3	0.36057433953314777	0.5071995799860682	-738.7600855711734
192	AC002480.4	0.6165850787569661	0.7112334406659194	0.4657587641414267
193	AC002511.1			-0.0
194	AC002511.2			-0.0
195	AC002546.1	0.4900214035463706	0.6166776899271537	-0.6079699015697013
196	AC002550.1	0.4889647551014147	0.6156116323313504	-1.0037241071689849
197	AC002550.2			-0.0
198	AC002553.1			-0.0
199	AC002553.2	0.36057433953314777	0.5071995799860682	-738.918882843841
200	AC002558.2	0.11223647819928222	0.20531760117158976	-739.8859688148136
201	AC002563.1	0.12282231621578027	0.22016851431729503	738.7962396398805
202	AC002985.1	0.08608707476376161	0.16208222404990086	-740.2537587596593
203	AC002996.1	0.8354858815762332	0.8774523757516063	0.37854077052042
204	AC003001.1			-0.0
205	AC003002.1	0.12282231621578027	0.22016851431729503	739.1574444705334
206	AC003002.2	0.9530545841047783	0.9689069524379369	0.23252095666468797
207	AC003005.1			-0.0
208	AC003005.2	0.36057433953314777	0.5071995799860682	-738.5482599233062
209	AC003006.1	0.004045392665936859	0.009746564015643699	1.6845564387552674
210	AC003035.1	0.5188254129507807	0.6352797737229341	-738.69496853561
211	AC003035.2			-0.0
212	AC003043.1			-0.0
213	AC003043.2			-0.0
214	AC003070.1	0.028913956408953775	0.06145845843121759	739.975590847042
215	AC003070.2			-0.0
216	AC003084.1			-0.0
217	AC003087.1			-0.0
218	AC003092.1			-0.0
219	AC003092.2	0.5188254129507807	0.6352797737229341	-738.1449984227845
220	AC003101.1			-0.0
221	AC003101.2			-0.0
222	AC003102.1	0.525302408922329	0.6386520894642504	1.4847719962513928
223	AC003666.1			-0.0
224	AC003681.1	0.6237853644876213	0.7178229042451012	0.044615960295274704
225	AC003682.1	0.36057433953314777	0.5071995799860682	-739.3171601626884
226	AC003684.1			-0.0
227	AC003688.1			-0.0
228	AC003956.1			-0.0
229	AC003958.2			-0.0
230	AC003965.1			-0.0
231	AC003965.2			-0.0
232	AC003973.2			-0.0
233	AC003975.1			-0.0
234	AC003982.1			-0.0
235	AC003984.1			-0.0
236	AC003985.1			-0.0
237	AC003985.2			-0.0
238	AC003986.1			-0.0
239	AC003986.2			-0.0
240	AC003986.3			-0.0
241	AC003988.1			-0.0
242	AC003991.1	0.00718470395976218	0.016888452725831494	-741.0940567373488
243	AC003991.2			-0.0
244	AC004009.1	0.5188254129507807	0.6352797737229341	-738.36896805838
245	AC004012.1			-0.0
246	AC004014.1			-0.0
247	AC004023.1			-0.0
248	AC004034.1	0.8838856328520429	0.9122509224679961	0.6353128614464918
249	AC004039.1	0.26889244400247203	0.403814695477388	1.234729250318849
250	AC004052.1	0.525302408922329	0.6386520894642504	1.4947615127810874
251	AC004053.1	0.04005939934219838	0.08302020896116709	-1.7776032793907754
252	AC004054.1			-0.0
253	AC004066.2			-0.0
254	AC004067.1			-0.0
255	AC004069.1	0.12282231621578027	0.22016851431729503	739.1031635452609
256	AC004076.1	0.6225620659146398	0.7167272211547365	-0.20125907635425655
257	AC004076.2	0.13418581395926032	0.23760760291988986	1.5308916660535399
258	AC004080.2			-0.0
259	AC004112.1	0.14733576181757643	0.25821524194352546	-739.6048608734609
260	AC004130.1			-0.0
261	AC004147.2			-0.0
262	AC004148.1			-0.0
263	AC004148.2	0.9552848784827807	0.9706049771888199	-0.01094727868388734
264	AC004149.1			-0.0
265	AC004156.1			-0.0
266	AC004158.1	0.11638798938438244	0.21181132187711996	-0.47118445169536294
267	AC004160.2			-0.0
268	AC004217.1	0.36057433953314777	0.5071995799860682	-738.4997152493614
269	AC004221.1			-0.0
270	AC004223.2			-0.0
271	AC004223.3			-0.0
272	AC004223.4			-0.0
273	AC004231.1			-0.0
274	AC004231.3	0.36057433953314777	0.5071995799860682	-738.7531231339245
275	AC004232.2			-0.0
276	AC004233.2			-0.0
277	AC004233.3			-0.0
278	AC004233.4	0.36057433953314777	0.5071995799860682	-738.7650412409965
279	AC004241.1	0.2228608563165655	0.34864474420522673	-1.1316249024294152
280	AC004241.2			-0.0
281	AC004253.1	0.8067004692160269	0.8560646219314694	0.2635561047452022
282	AC004257.1			-0.0
283	AC004263.1	0.14733576181757643	0.25821524194352546	-740.1272520464546
284	AC004264.1			-0.0
285	AC004381.1	0.9627314342037839	0.9761764471169662	0.45387728177993125
286	AC004408.1			-0.0
287	AC004415.1			-0.0
288	AC004448.2	0.14733576181757643	0.25821524194352546	-739.865991364987
289	AC004448.3			-0.0
290	AC004449.1			-0.0
291	AC004466.1	0.525302408922329	0.6386520894642504	1.417742129556114
292	AC004466.3			-0.0
293	AC004470.1	0.5188254129507807	0.6352797737229341	-738.0378552835998
294	AC004471.1	0.5188254129507807	0.6352797737229341	-738.8503208939823
295	AC004471.2			-0.0
296	AC004477.2			-0.0
297	AC004477.3			-0.0
298	AC004485.1	0.5188254129507807	0.6352797737229341	-738.455570117023
299	AC004490.1	0.36057433953314777	0.5071995799860682	-738.6608276576488
300	AC004492.1	0.36057433953314777	0.5071995799860682	-739.1140023383904
301	AC004494.1	0.5188254129507807	0.6352797737229341	-738.2609580225296
302	AC004520.1	0.107327404542627	0.19744206643100282	-0.8848147350555622
303	AC004522.2			-0.0
304	AC004528.1			-0.0
305	AC004528.2	0.36057433953314777	0.5071995799860682	-738.9598065897633
306	AC004540.1	0.434739793813674	0.5666334304400964	0.9012883672859244
307	AC004540.2			-0.0
308	AC004542.1			-0.0
309	AC004542.2	0.3742305034786304	0.5214700936414352	-1.1972492000221688
310	AC004543.1	0.5188254129507807	0.6352797737229341	-737.731847802909
311	AC004551.1	0.43212094604022133	0.5638405933923301	-0.26129825866360434
312	AC004554.2			-0.0
313	AC004556.1	0.26234407852762265	0.3973637379844362	-739.5102314810022
314	AC004584.1	0.26234407852762265	0.3973637379844362	-739.2033430029752
315	AC004585.1	0.007417450714033088	0.01739430055067517	740.5360416077345
316	AC004590.1			-0.0
317	AC004593.1			-0.0
318	AC004593.3			-0.0
319	AC004594.1	0.1761829777282532	0.29424436802334814	-0.7346694644557674
320	AC004596.1	0.2003594226186607	0.3282198134897545	1.08545655856202
321	AC004597.1			-0.0
322	AC004637.1			-0.0
323	AC004672.1	0.19524536746403498	0.32149515259456607	-739.6155047835209
324	AC004674.1			-0.0
325	AC004687.1	0.015546624626401755	0.03490349946282676	0.691199190321248
326	AC004690.2	0.5188254129507807	0.6352797737229341	-738.2509558089508
327	AC004691.1			-0.0
328	AC004691.2			-0.0
329	AC004692.2			-0.0
330	AC004702.1	0.5188254129507807	0.6352797737229341	-738.0797454532548
331	AC004704.1	0.12282231621578027	0.22016851431729503	738.6486107861718
332	AC004706.1			-0.0
333	AC004707.1			-0.0
334	AC004754.1			-0.0
335	AC004771.1	0.19524536746403498	0.32149515259456607	-739.6884103147922
336	AC004771.2			-0.0
337	AC004771.3			-0.0
338	AC004771.4	0.885760609366463	0.9131216148559114	0.3550973716516612
339	AC004771.5	0.885760609366463	0.9131216148559114	0.35563449058205876
340	AC004775.1			-0.0
341	AC004784.1	0.8458338216693246	0.8843378967991729	0.7800412548879905
342	AC004801.3			-0.0
343	AC004801.4			-0.0
344	AC004801.5			-0.0
345	AC004801.6			-0.0
346	AC004803.1			-0.0
347	AC004805.1	0.6433241658280244	0.7296092891230143	-0.2321360331568023
348	AC004812.2			-0.0
349	AC004816.1	0.14733576181757643	0.25821524194352546	-739.9037535475069
350	AC004816.2			-0.0
351	AC004817.1			-0.0
352	AC004817.2			-0.0
353	AC004817.3	0.525302408922329	0.6386520894642504	1.1333821085624063
354	AC004817.4			-0.0
355	AC004824.1			-0.0
356	AC004825.2	0.12282231621578027	0.22016851431729503	739.0690437569143
357	AC004828.1	0.5188254129507807	0.6352797737229341	-738.0715721714682
358	AC004830.1	0.19524536746403498	0.32149515259456607	-739.9141556233307
359	AC004832.1			-0.0
360	AC004832.3			-0.0
361	AC004832.6			-0.0
362	AC004834.1	0.640687023588708	0.7296092891230143	-0.7118774287606442
363	AC004835.1	0.36057433953314777	0.5071995799860682	-739.0692342359475
364	AC004837.2			-0.0
365	AC004839.1			-0.0
366	AC004846.1			-0.0
367	AC004846.2	0.5188254129507807	0.6352797737229341	-738.8560972151492
368	AC004852.2	0.525302408922329	0.6386520894642504	1.9221277452003926
369	AC004854.2			-0.0
370	AC004862.1			-0.0
371	AC004865.2	0.1761829777282532	0.29424436802334814	-1.0204331737880628
372	AC004869.1			-0.0
373	AC004870.3	0.12282231621578027	0.22016851431729503	738.9289779293819
374	AC004870.4	0.12282231621578027	0.22016851431729503	739.5628494331629
375	AC004875.1			-0.0
376	AC004877.1			-0.0
377	AC004882.1			-0.0
378	AC004884.2	0.19524536746403498	0.32149515259456607	-739.3564378387
379	AC004888.1			-0.0
380	AC004889.1	0.03357839256403715	0.07045015529224254	-0.5876051360770451
381	AC004895.1	0.5188254129507807	0.6352797737229341	-738.4917589531512
382	AC004906.1	0.12282231621578027	0.22016851431729503	739.2164438069087
383	AC004908.1	0.028913956408953775	0.06145845843121759	740.2865655974291
384	AC004908.3			-0.0
385	AC004918.1	0.00016956090228540464	0.000443690037337464	1.9848900264146003
386	AC004921.1			-0.0
387	AC004922.1	0.5188254129507807	0.6352797737229341	-737.9016101622061
388	AC004923.4	0.8876362256893594	0.9142232063820201	-0.465265430401935
389	AC004930.1			-0.0
390	AC004936.1			-0.0
391	AC004941.1			-0.0
392	AC004943.1	0.12282231621578027	0.22016851431729503	738.8406438618148
393	AC004943.2	1.1649291406589648e-05	3.154397392768831e-05	-1.4018530994587255
394	AC004943.3			-0.0
395	AC004944.1			-0.0
396	AC004946.1	0.5188254129507807	0.6352797737229341	-738.877741506985
397	AC004947.1			-0.0
398	AC004948.1	0.5188254129507807	0.6352797737229341	-738.1819649153463
399	AC004949.1	0.14733576181757643	0.25821524194352546	-739.8995334901468
400	AC004951.1	0.05526394562975626	0.110963509916303	-0.9175289871202881
401	AC004969.1	0.5188254129507807	0.6352797737229341	-738.2827603368644
402	AC004973.1	0.5188254129507807	0.6352797737229341	-738.2980086605479
403	AC004975.2			-0.0
404	AC004982.1			-0.0
405	AC004982.2			-0.0
406	AC004988.1			-0.0
407	AC004990.1			-0.0
408	AC004994.1	0.12282231621578027	0.22016851431729503	739.1633843185559
409	AC004997.1			-0.0
410	AC005005.3			-0.0
411	AC005008.2			-0.0
412	AC005009.1			-0.0
413	AC005009.2			-0.0
414	AC005013.1			-0.0
415	AC005014.2	0.5188254129507807	0.6352797737229341	-738.6718359479987
416	AC005014.3			-0.0
417	AC005019.2			-0.0
418	AC005020.2	0.26234407852762265	0.3973637379844362	-739.3911983790025
419	AC005021.1			-0.0
420	AC005034.2			-0.0
421	AC005034.3			-0.0
422	AC005034.4	0.5188254129507807	0.6352797737229341	-737.9639882108049
423	AC005037.1	0.012189375225166063	0.027891495071096714	-0.812117806480618
424	AC005041.1			-0.0
425	AC005041.3			-0.0
426	AC005042.2			-0.0
427	AC005046.1			-0.0
428	AC005050.1			-0.0
429	AC005064.1	0.525302408922329	0.6386520894642504	1.2458199186480874
430	AC005070.3	0.4910792791856634	0.6176568306614839	-0.25732872954669794
431	AC005076.1	0.5188254129507807	0.6352797737229341	-738.4066076781156
432	AC005082.1			-0.0
433	AC005086.1			-0.0
434	AC005090.1			-0.0
435	AC005091.1			-0.0
436	AC005096.1	0.36057433953314777	0.5071995799860682	-738.9082027445562
437	AC005104.1	0.5188254129507807	0.6352797737229341	-738.4482731375308
438	AC005144.1			-0.0
439	AC005154.4	0.12282231621578027	0.22016851431729503	738.904061723457
440	AC005154.5	0.8410039523292681	0.8816889591282375	-0.7110362916776003
441	AC005154.6	0.6201573609476847	0.7145135479003817	0.14329684039719082
442	AC005162.1			-0.0
443	AC005162.3	0.5271999116267199	0.6395088191982554	0.4757424828811514
444	AC005165.1	7.119486011360062e-06	1.937712221420205e-05	3.7679245050683794
445	AC005180.1			-0.0
446	AC005180.2			-0.0
447	AC005186.1	0.5188254129507807	0.6352797737229341	-738.2817813475493
448	AC005197.1			-0.0
449	AC005208.1	0.15836736866599244	0.2691535430635465	1.9580613852070612
450	AC005209.1			-0.0
451	AC005220.1	0.885760609366463	0.9131216148559114	-0.047620808048790764
452	AC005224.1	0.2922777939874499	0.43274472271828957	-0.11890165142850595
453	AC005224.3			-0.0
454	AC005224.4			-0.0
455	AC005225.2	0.12282231621578027	0.22016851431729503	739.3624588832123
456	AC005225.3	0.157667918275342	0.268289799751173	1.8269743768951185
457	AC005229.4			-0.0
458	AC005234.1	0.12282231621578027	0.22016851431729503	739.239131820753
459	AC005237.1	0.0010769619827670836	0.002711344407611283	1.61374880203695
460	AC005244.2			-0.0
461	AC005253.1	0.28956615459953705	0.429500443555586	-0.5645069312526347
462	AC005253.2	0.525302408922329	0.6386520894642504	1.597463810411556
463	AC005256.1			-0.0
464	AC005258.1	0.000295727711788774	0.0007664521320840085	1.3741208767090898
465	AC005261.1	0.6998127957138147	0.7738529165209622	0.21608183836202777
466	AC005261.2	0.5188254129507807	0.6352797737229341	-737.5449112957301
467	AC005261.3	0.5119866241815897	0.6352797737229341	-0.1290302382214863
468	AC005262.2			-0.0
469	AC005264.1	0.8838856328520429	0.9122509224679961	0.40226728385129196
470	AC005277.1			-0.0
471	AC005277.2			-0.0
472	AC005280.2			-0.0
473	AC005281.1			-0.0
474	AC005288.1	0.5188254129507807	0.6352797737229341	-738.2868864883968
475	AC005291.1	0.36057433953314777	0.5071995799860682	-739.0481463576642
476	AC005291.2	0.5271999116267199	0.6395088191982554	0.4528397286246024
477	AC005303.1			-0.0
478	AC005304.1	0.11223647819928222	0.20531760117158976	-740.0242629341337
479	AC005304.2			-0.0
480	AC005304.3	0.051600309213878	0.10416698908268131	-1.1241945227212384
481	AC005307.1			-0.0
482	AC005324.1			-0.0
483	AC005324.3	0.12282231621578027	0.22016851431729503	738.8985823219452
484	AC005324.4	0.12282231621578027	0.22016851431729503	739.1588259950576
485	AC005324.5	0.5188254129507807	0.6352797737229341	-738.1063338759635
486	AC005329.1	0.5188254129507807	0.6352797737229341	-737.9046144570182
487	AC005329.2	0.5188254129507807	0.6352797737229341	-738.2864925019088
488	AC005329.3			-0.0
489	AC005330.1			-0.0
490	AC005332.1	0.5188254129507807	0.6352797737229341	-738.0385640382868
491	AC005332.3	0.007417450714033088	0.01739430055067517	740.5582866490323
492	AC005332.4	0.028913956408953775	0.06145845843121759	740.0394343414848
493	AC005332.5	0.19255013553178957	0.31809552376183103	0.6669682812301647
494	AC005332.6	0.6087578947976136	0.7070657081296597	0.3150541709180459
495	AC005332.7	0.26816498789066145	0.40296776152201824	1.1939718221708513
496	AC005332.8	0.15906916596238063	0.2696778252715012	1.3121263779739936
497	AC005339.1			-0.0
498	AC005342.1			-0.0
499	AC005342.2			-0.0
500	AC005355.1			-0.0
501	AC005358.1			-0.0
502	AC005358.2			-0.0
503	AC005363.2			-0.0
504	AC005379.1			-0.0
505	AC005381.1			-0.0
506	AC005383.1			-0.0
507	AC005387.1			-0.0
508	AC005387.2	0.26234407852762265	0.3973637379844362	-739.7942003679655
509	AC005392.2			-0.0
510	AC005392.3			-0.0
511	AC005393.1	0.525302408922329	0.6386520894642504	1.14175451291928
512	AC005394.1			-0.0
513	AC005410.2	0.36057433953314777	0.5071995799860682	-738.9603063982548
514	AC005476.2	0.5188254129507807	0.6352797737229341	-738.7833090946143
515	AC005479.1			-0.0
516	AC005479.2	0.5188254129507807	0.6352797737229341	-737.8860413382034
517	AC005480.1	0.06327108347601282	0.12566026318373902	-0.3322024696754551
518	AC005481.1			-0.0
519	AC005482.1			-0.0
520	AC005486.1			-0.0
521	AC005487.1	0.06637461030737644	0.13124665994080992	-740.3214827390234
522	AC005498.1			-0.0
523	AC005498.2			-0.0
524	AC005498.3	0.028913956408953775	0.06145845843121759	740.38460838908
525	AC005515.2	0.8838856328520429	0.9122509224679961	0.8455725819238191
526	AC005520.2	0.13418581395926032	0.23760760291988986	1.4468868894943911
527	AC005520.5			-0.0
528	AC005522.1	0.8838856328520429	0.9122509224679961	0.9179626675401691
529	AC005523.1			-0.0
530	AC005523.2	0.5188254129507807	0.6352797737229341	-738.2015033643863
531	AC005534.1			-0.0
532	AC005537.1	0.5188254129507807	0.6352797737229341	-738.1010966642607
533	AC005538.1			-0.0
534	AC005540.1	0.14733576181757643	0.25821524194352546	-739.8607201422421
535	AC005544.1			-0.0
536	AC005544.2			-0.0
537	AC005549.1			-0.0
538	AC005550.1			-0.0
539	AC005550.2			-0.0
540	AC005552.1			-0.0
541	AC005580.1	0.12282231621578027	0.22016851431729503	739.3627271256805
