	names	pvalues	qvalues	log2FC
85	ABCG8	0.41446221869827415	0.5546879263872759	-738.6840513619347
86	ABHD1	0.3484989913738791	0.4968780491145525	1.1507505773506237
87	ABHD10	0.7373868648986194	0.802735606923889	0.2791450485676541
88	ABHD11	0.10848128682533391	0.1993235177243225	-1.800022319481041
89	ABHD12	0.0064184621283057035	0.015145484614305586	-0.5276325234089325
90	ABHD12B	0.41446221869827415	0.5546879263872759	-737.9679577067209
91	ABHD13	0.010891614641511648	0.025115131928812054	-0.605820383075137
92	ABHD14A			-0.0
93	ABHD14A-ACY1	0.247408552998317	0.37938238534076324	-739.7027292606746
94	ABHD14B	0.683631653352119	0.7593893770483062	1.2418488310235993
95	ABHD15	0.4808618315329699	0.6109622117256772	0.4689314668011386
96	ABHD15-AS1	5.961743048784519e-10	1.691626155871487e-09	1.2564254263620214
97	ABHD16A			-0.0
98	ABHD16B			-0.0
99	ABHD17A	0.8070413588268965	0.856376543622967	-0.019782236576916468
100	ABHD17B	0.35877294819895267	0.5071995799860682	-0.08179207955486989
101	ABHD17C	0.10871673267286504	0.19970180555557834	-1.0191683673463725
102	ABHD18	0.20206044921894883	0.3305491391110223	-0.12239613548827533
103	ABHD2	0.8690491475401674	0.9017708756242157	0.1288932207827158
104	ABHD3	0.002357182129492829	0.00578157728728762	-0.285699296943428
105	ABHD4	0.6378547933354473	0.7287668426611971	0.12766026871197056
106	ABHD5	0.039460016496515746	0.08191765578169173	-0.5328882999582887
107	ABHD6	0.0002774385775801878	0.0007197467751502066	1.5290284516812567
108	ABHD8	0.21576748855794903	0.3450856970382681	-0.5412296029528094
109	ABI1	8.235491484807798e-05	0.0002180889009997075	0.4594782418198739
110	ABI2	0.053239701518409316	0.1072485555427949	-0.2718674958866838
111	ABI3	0.7680425718519515	0.8274431388830258	-0.11903630946086174
112	ABI3BP	0.03217244382165285	0.06776775684254191	-1.6636557748373506
113	ABL1	0.4084421898970889	0.5546879263872759	0.045214075932251574
114	ABL2	0.10435931846036599	0.19247696803498326	-0.17679612646898712
115	ABLIM1	6.307451736045292e-06	1.7179825232999576e-05	0.8982906754191012
116	ABLIM2	0.3652543840996665	0.5114161446781686	0.6226763864308733
117	ABLIM3	0.6271011528382042	0.7207517780978979	-0.3357104701116391
118	ABO	0.15611008760093248	0.267284546241759	-739.5729493342874
119	ABR	6.315139553837285e-07	1.74628602763518e-06	0.8134094418288783
120	ABRA			-0.0
121	ABRACL	0.29103316989851924	0.4312660458629948	-0.20384356217117228
122	ABRAXAS1	0.33519406824637266	0.4809386451771357	0.15401439574433162
123	ABRAXAS2	0.4498363507379993	0.5829688345519478	-0.02888987533831955
124	ABT1	0.7126572224362664	0.7856839961846318	0.3232719222419309
125	ABTB1	0.016012185757098434	0.03590408526300918	1.3490369143981744
126	ABTB2	0.0013773392555455279	0.003447203902505977	-1.0615529245128132
127	AC000032.1			-0.0
128	AC000035.1			-0.0
129	AC000036.1			-0.0
130	AC000058.1	0.41446221869827415	0.5546879263872759	-738.0914858588515
131	AC000061.1	0.41446221869827415	0.5546879263872759	-738.8934889060955
132	AC000067.1			-0.0
133	AC000068.1	0.247408552998317	0.37938238534076324	-739.4444295595689
134	AC000068.2	0.8111959846536967	0.8583978907782183	-0.26820162718274965
135	AC000068.3	0.247408552998317	0.37938238534076324	-739.8081532733513
136	AC000093.1			-0.0
137	AC000099.1	0.41446221869827415	0.5546879263872759	-738.3500608007868
138	AC000123.1			-0.0
139	AC000124.1			-0.0
140	AC000372.1			-0.0
141	AC000403.1			-0.0
142	AC001226.1			-0.0
143	AC001226.2	0.4005693630202556	0.551705867687801	0.5318083825547486
144	AC002056.2			-0.0
145	AC002064.1			-0.0
146	AC002064.2			-0.0
147	AC002066.1	0.34389867878474367	0.4917953882156935	-0.623210498617214
148	AC002070.1	0.38008265819756193	0.5280392712728834	-0.7317100930461984
149	AC002074.1	0.15611008760093248	0.267284546241759	-740.1513636318269
150	AC002076.1			-0.0
151	AC002091.1	0.7309955221635138	0.8011590868918228	-0.30802384322816145
152	AC002091.2	0.2228815532819517	0.34864474420522673	738.8477135168888
153	AC002094.2			-0.0
154	AC002094.3			-0.0
155	AC002101.1	0.41446221869827415	0.5546879263872759	-739.305938643982
156	AC002115.1			-0.0
157	AC002116.2	0.8496364084067277	0.8876773757473422	0.26837850567349575
158	AC002127.2			-0.0
159	AC002128.2			-0.0
160	AC002306.1			-0.0
161	AC002310.1	0.9215637283324006	0.9431113700049746	-0.03661201747459275
162	AC002310.2	0.3840997403205957	0.532492490298055	-0.475292159248883
163	AC002310.4	0.36033845767469386	0.5071995799860682	1.4314863996433504
164	AC002310.5			-0.0
165	AC002347.1			-0.0
166	AC002347.2			-0.0
167	AC002351.1			-0.0
168	AC002375.1	0.41446221869827415	0.5546879263872759	-739.0154962003714
169	AC002378.1	0.08421705736728133	0.15900294811517723	740.4423890695256
170	AC002383.1			-0.0
171	AC002384.1			-0.0
172	AC002386.1	0.2228815532819517	0.34864474420522673	739.3815245775139
173	AC002398.1	0.36033845767469386	0.5071995799860682	-0.5106493493886823
174	AC002398.2			-0.0
175	AC002401.1	0.7756218023869674	0.8324124655412447	1.4135959475130804
176	AC002401.2			-0.0
177	AC002401.3			-0.0
178	AC002401.4			-0.0
179	AC002428.1	0.41446221869827415	0.5546879263872759	-738.6840513619347
180	AC002429.2	0.38208604016850056	0.5302570411664267	-0.5299836507473041
181	AC002451.1			-0.0
182	AC002454.1	0.3500460833835771	0.4984642671462951	0.13522112649382922
183	AC002456.1			-0.0
184	AC002463.1	0.41446221869827415	0.5546879263872759	-738.9255737693902
185	AC002464.1			-0.0
186	AC002465.1			-0.0
187	AC002467.1	0.41446221869827415	0.5546879263872759	-738.478371698539
188	AC002470.1			-0.0
189	AC002472.1	0.2228815532819517	0.34864474420522673	739.2276934210587
190	AC002480.2	0.41446221869827415	0.5546879263872759	-738.4943719193508
191	AC002480.3			-0.0
192	AC002480.4	0.03426853077852054	0.07174131610222442	740.3839152244872
193	AC002511.1			-0.0
194	AC002511.2			-0.0
195	AC002546.1	0.7756218023869674	0.8324124655412447	1.3685105318142314
196	AC002550.1	0.23868019383377737	0.3703984520206563	-1.4834457329926094
197	AC002550.2	0.41446221869827415	0.5546879263872759	-738.8167129991053
198	AC002553.1			-0.0
199	AC002553.2			-0.0
200	AC002558.2			-0.0
201	AC002563.1	0.2228815532819517	0.34864474420522673	738.7962396398805
202	AC002985.1			-0.0
203	AC002996.1	0.9981405335414325	1.0	0.1903871345853725
204	AC003001.1			-0.0
205	AC003002.1	0.2228815532819517	0.34864474420522673	739.1574444705334
206	AC003002.2	0.8403934293094247	0.8813224651906696	0.11997616272828449
207	AC003005.1			-0.0
208	AC003005.2			-0.0
209	AC003006.1	0.012576468509511197	0.028731090782722995	1.90621362299634
210	AC003035.1			-0.0
211	AC003035.2			-0.0
212	AC003043.1			-0.0
213	AC003043.2			-0.0
214	AC003070.1	0.08421705736728133	0.15900294811517723	739.975590847042
215	AC003070.2			-0.0
216	AC003084.1			-0.0
217	AC003087.1			-0.0
218	AC003092.1			-0.0
219	AC003092.2	0.41446221869827415	0.5546879263872759	-738.5220102439721
220	AC003101.1			-0.0
221	AC003101.2			-0.0
222	AC003102.1	0.11052739788783683	0.20263800700015314	-1.162724450686067
223	AC003666.1	0.247408552998317	0.37938238534076324	-739.8172661922541
224	AC003681.1	0.6236464822523753	0.7176857263046402	0.2841024816997848
225	AC003682.1	0.41446221869827415	0.5546879263872759	-739.0175480209969
226	AC003684.1			-0.0
227	AC003688.1			-0.0
228	AC003956.1			-0.0
229	AC003958.2			-0.0
230	AC003965.1			-0.0
231	AC003965.2			-0.0
232	AC003973.2			-0.0
233	AC003975.1			-0.0
234	AC003982.1			-0.0
235	AC003984.1			-0.0
236	AC003985.1			-0.0
237	AC003985.2			-0.0
238	AC003986.1			-0.0
239	AC003986.2			-0.0
240	AC003986.3			-0.0
241	AC003988.1			-0.0
242	AC003991.1	9.971702281350301e-05	0.00026340868850034666	-741.8696306412389
243	AC003991.2			-0.0
244	AC004009.1			-0.0
245	AC004012.1			-0.0
246	AC004014.1	0.41446221869827415	0.5546879263872759	-738.6412928229388
247	AC004023.1			-0.0
248	AC004034.1	0.3591159951968561	0.5071995799860682	-0.804869864968321
249	AC004039.1	0.6191359309766898	0.7135801297687295	0.5451946813444106
250	AC004052.1	0.7756218023869674	0.8324124655412447	0.9188805270624325
251	AC004053.1	0.5380096819159288	0.6494516958762758	-0.42069621675871005
252	AC004054.1			-0.0
253	AC004066.2			-0.0
254	AC004067.1			-0.0
255	AC004069.1	0.2228815532819517	0.34864474420522673	739.1031635452609
256	AC004076.1	0.4537957827606134	0.5874447444319094	-0.18659398571064534
257	AC004076.2	0.1554811482562862	0.267284546241759	1.2140509904867436
258	AC004080.2			-0.0
259	AC004112.1	0.10117921540873696	0.18721182939136738	-739.7834708577471
260	AC004130.1			-0.0
261	AC004147.2			-0.0
262	AC004148.1			-0.0
263	AC004148.2	0.34695625144138387	0.49517007162274423	1.5520545504001229
264	AC004149.1			-0.0
265	AC004156.1			-0.0
266	AC004158.1	0.9940643298219979	1.0	0.5102073484108223
267	AC004160.2	0.41446221869827415	0.5546879263872759	-738.6829830020886
268	AC004217.1			-0.0
269	AC004221.1			-0.0
270	AC004223.2			-0.0
271	AC004223.3	0.41446221869827415	0.5546879263872759	-738.5075756425264
272	AC004223.4			-0.0
273	AC004231.1			-0.0
274	AC004231.3			-0.0
275	AC004232.2	0.41446221869827415	0.5546879263872759	-738.4950687263798
276	AC004233.2			-0.0
277	AC004233.3	0.41446221869827415	0.5546879263872759	-739.0101070263914
278	AC004233.4			-0.0
279	AC004241.1	0.039963747187146605	0.08284268628008305	-1.291136207894732
280	AC004241.2			-0.0
281	AC004253.1	0.14560501980323595	0.2558014345883869	0.801637590403816
282	AC004257.1			-0.0
283	AC004263.1			-0.0
284	AC004264.1			-0.0
285	AC004381.1	0.08421705736728133	0.15900294811517723	740.0894507789338
286	AC004408.1			-0.0
287	AC004415.1	0.41446221869827415	0.5546879263872759	-739.3330226995581
288	AC004448.2	0.15611008760093248	0.267284546241759	-739.7045558194889
289	AC004448.3			-0.0
290	AC004449.1			-0.0
291	AC004466.1	0.8135268790098691	0.8594731414514867	0.16585220432784809
292	AC004466.3			-0.0
293	AC004470.1			-0.0
294	AC004471.1			-0.0
295	AC004471.2			-0.0
296	AC004477.2			-0.0
297	AC004477.3	0.41446221869827415	0.5546879263872759	-739.4044537017795
298	AC004485.1	0.247408552998317	0.37938238534076324	-739.5400331887072
299	AC004490.1			-0.0
300	AC004492.1	0.15611008760093248	0.267284546241759	-740.0500591830519
301	AC004494.1			-0.0
302	AC004520.1	0.03530431258344009	0.07374804428150426	-1.105954369308109
303	AC004522.2	0.41446221869827415	0.5546879263872759	-739.4721886266407
304	AC004528.1			-0.0
305	AC004528.2	0.41446221869827415	0.5546879263872759	-738.6072406169171
306	AC004540.1	0.6236464822523753	0.7176857263046402	0.3721588696107938
307	AC004540.2			-0.0
308	AC004542.1			-0.0
309	AC004542.2	0.7784409182671745	0.8334272674492099	0.018292417446128972
310	AC004543.1			-0.0
311	AC004551.1	0.7088353634996631	0.782260181747633	0.1099263144180358
312	AC004554.2			-0.0
313	AC004556.1	0.15611008760093248	0.267284546241759	-739.6946142735408
314	AC004584.1			-0.0
315	AC004585.1	0.6206378664481802	0.7149497339920095	0.38484548716711897
316	AC004590.1			-0.0
317	AC004593.1	0.247408552998317	0.37938238534076324	-738.925619202131
318	AC004593.3	0.41446221869827415	0.5546879263872759	-738.866133510182
319	AC004594.1	0.2420907835433007	0.37474737710921013	-0.3643215264435522
320	AC004596.1	0.014430016660149377	0.032531169683250934	740.6753859004651
321	AC004597.1			-0.0
322	AC004637.1			-0.0
323	AC004672.1	0.247408552998317	0.37938238534076324	-738.8146490630901
324	AC004674.1			-0.0
325	AC004687.1	0.001497158337387912	0.0037368822953860893	1.0614193291231195
326	AC004690.2			-0.0
327	AC004691.1			-0.0
328	AC004691.2			-0.0
329	AC004692.2			-0.0
330	AC004702.1	0.41446221869827415	0.5546879263872759	-738.3260846021051
331	AC004704.1	0.7784409182671745	0.8334272674492099	0.33516109358531043
332	AC004706.1			-0.0
333	AC004707.1			-0.0
334	AC004754.1			-0.0
335	AC004771.1	0.247408552998317	0.37938238534076324	-739.1839716059968
336	AC004771.2			-0.0
337	AC004771.3			-0.0
338	AC004771.4	0.5380096819159288	0.6494516958762758	-0.44057496801667284
339	AC004771.5	0.2228815532819517	0.34864474420522673	739.3798669914246
340	AC004775.1			-0.0
341	AC004784.1	0.7756218023869674	0.8324124655412447	1.0010360544075656
342	AC004801.3			-0.0
343	AC004801.4			-0.0
344	AC004801.5			-0.0
345	AC004801.6	0.41446221869827415	0.5546879263872759	-738.6789018597475
346	AC004803.1			-0.0
347	AC004805.1	0.7784409182671745	0.8334272674492099	-0.12091851060178804
348	AC004812.2	0.15611008760093248	0.267284546241759	-739.5944136727171
349	AC004816.1	0.15611008760093248	0.267284546241759	-739.7562729559266
350	AC004816.2			-0.0
351	AC004817.1			-0.0
352	AC004817.2			-0.0
353	AC004817.3	0.2228815532819517	0.34864474420522673	739.541634640172
354	AC004817.4			-0.0
355	AC004824.1			-0.0
356	AC004825.2	0.2228815532819517	0.34864474420522673	739.0690437569143
357	AC004828.1	0.247408552998317	0.37938238534076324	-739.2035982353385
358	AC004830.1	0.41446221869827415	0.5546879263872759	-738.5677301596025
359	AC004832.1	0.41446221869827415	0.5546879263872759	-738.3293870913776
360	AC004832.3			-0.0
361	AC004832.6			-0.0
362	AC004834.1	0.808866762817374	0.8574205820760912	-0.7141574506249713
363	AC004835.1			-0.0
364	AC004837.2			-0.0
365	AC004839.1			-0.0
366	AC004846.1			-0.0
367	AC004846.2			-0.0
368	AC004852.2	0.2228815532819517	0.34864474420522673	739.8627833130045
369	AC004854.2			-0.0
370	AC004862.1			-0.0
371	AC004865.2	0.07468076607562281	0.14490591982569886	-1.6020914133160091
372	AC004869.1			-0.0
373	AC004870.3	0.2228815532819517	0.34864474420522673	738.9289779293819
374	AC004870.4	0.8111959846536967	0.8583978907782183	-0.3556702119393309
375	AC004875.1			-0.0
376	AC004877.1			-0.0
377	AC004882.1			-0.0
378	AC004884.2			-0.0
379	AC004888.1			-0.0
380	AC004889.1	0.179295841094119	0.29865009984117813	-0.27346875099040746
381	AC004895.1			-0.0
382	AC004906.1	0.2228815532819517	0.34864474420522673	739.2164438069087
383	AC004908.1	0.08421705736728133	0.15900294811517723	740.2865655974291
384	AC004908.3			-0.0
385	AC004918.1	0.06556646189050191	0.1298654849529474	0.8586538960725467
386	AC004921.1			-0.0
387	AC004922.1	0.41446221869827415	0.5546879263872759	-738.3989255052843
388	AC004923.4	0.2228815532819517	0.34864474420522673	738.4460391945988
389	AC004930.1			-0.0
390	AC004936.1			-0.0
391	AC004941.1			-0.0
392	AC004943.1	0.2228815532819517	0.34864474420522673	738.8406438618148
393	AC004943.2	0.003375233997659519	0.008183843092650009	-1.2129898429943267
394	AC004943.3			-0.0
395	AC004944.1			-0.0
396	AC004946.1			-0.0
397	AC004947.1			-0.0
398	AC004948.1	0.41446221869827415	0.5546879263872759	-738.3287027496351
399	AC004949.1	0.06663889946944974	0.13151260648411664	-740.65216574559
400	AC004951.1	0.3851090212100131	0.5335576824195019	-0.3505503588866392
401	AC004969.1			-0.0
402	AC004973.1			-0.0
403	AC004975.2			-0.0
404	AC004982.1			-0.0
405	AC004982.2			-0.0
406	AC004988.1			-0.0
407	AC004990.1			-0.0
408	AC004994.1	0.2228815532819517	0.34864474420522673	739.1633843185559
409	AC004997.1	0.41446221869827415	0.5546879263872759	-738.705751391246
410	AC005005.3			-0.0
411	AC005008.2			-0.0
412	AC005009.1			-0.0
413	AC005009.2			-0.0
414	AC005013.1			-0.0
415	AC005014.2			-0.0
416	AC005014.3			-0.0
417	AC005019.2			-0.0
418	AC005020.2	0.41446221869827415	0.5546879263872759	-739.3734136857836
419	AC005021.1			-0.0
420	AC005034.2			-0.0
421	AC005034.3			-0.0
422	AC005034.4			-0.0
423	AC005037.1	0.17397395540658933	0.2912458087756814	-0.2824080336932666
424	AC005041.1			-0.0
425	AC005041.3			-0.0
426	AC005042.2			-0.0
427	AC005046.1			-0.0
428	AC005050.1			-0.0
429	AC005064.1	0.8135268790098691	0.8594731414514867	-0.11699802664867143
430	AC005070.3	0.2420907835433007	0.37474737710921013	-0.6267742179405325
431	AC005076.1			-0.0
432	AC005082.1			-0.0
433	AC005086.1			-0.0
434	AC005090.1			-0.0
435	AC005091.1			-0.0
436	AC005096.1	0.41446221869827415	0.5546879263872759	-738.5202814796571
437	AC005104.1			-0.0
438	AC005144.1			-0.0
439	AC005154.4	0.2228815532819517	0.34864474420522673	738.904061723457
440	AC005154.5	0.8111959846536967	0.8583978907782183	-0.04877807360345088
441	AC005154.6	0.3576107889677568	0.5071995799860682	0.23628277344346116
442	AC005162.1			-0.0
443	AC005162.3	0.808866762817374	0.8574205820760912	-0.9767601467209754
444	AC005165.1	0.0005297672748881592	0.0013562185009502973	3.2930064259711895
445	AC005180.1			-0.0
446	AC005180.2			-0.0
447	AC005186.1			-0.0
448	AC005197.1			-0.0
449	AC005208.1	0.08421705736728133	0.15900294811517723	740.4609062974981
450	AC005209.1			-0.0
451	AC005220.1	0.7784409182671745	0.8334272674492099	0.0941499295973518
452	AC005224.1	0.36033845767469386	0.5071995799860682	-0.03366615461693101
453	AC005224.3			-0.0
454	AC005224.4			-0.0
455	AC005225.2	0.2228815532819517	0.34864474420522673	739.3624588832123
456	AC005225.3	0.3500460833835771	0.4984642671462951	0.835701889166458
457	AC005229.4	0.41446221869827415	0.5546879263872759	-738.3106546309158
458	AC005234.1	0.2228815532819517	0.34864474420522673	739.239131820753
459	AC005237.1	0.003937885185844301	0.009496704242334444	1.6560157222413467
460	AC005244.2			-0.0
461	AC005253.1	0.7858733096909305	0.8397037805794687	0.34296521260770385
462	AC005253.2	0.2228815532819517	0.34864474420522673	739.6672639421276
463	AC005256.1			-0.0
464	AC005258.1	0.013327532200933185	0.030312872660934277	0.9854380910869533
465	AC005261.1	0.9823410247694986	0.9917152964771406	0.12658980143386045
466	AC005261.2			-0.0
467	AC005261.3	0.09723549805034579	0.18090029965842386	-0.8513405962008145
468	AC005262.2			-0.0
469	AC005264.1	0.8135268790098691	0.8594731414514867	0.3321522954142839
470	AC005277.1			-0.0
471	AC005277.2			-0.0
472	AC005280.2			-0.0
473	AC005281.1			-0.0
474	AC005288.1			-0.0
475	AC005291.1			-0.0
476	AC005291.2	0.2228815532819517	0.34864474420522673	738.8347987771841
477	AC005303.1			-0.0
478	AC005304.1	0.247408552998317	0.37938238534076324	-739.5186957619926
479	AC005304.2			-0.0
480	AC005304.3	0.0241156727347438	0.05269586245960647	-1.55583604512148
481	AC005307.1			-0.0
482	AC005324.1			-0.0
483	AC005324.3	0.7784409182671745	0.8334272674492099	0.24797790980844336
484	AC005324.4	0.2228815532819517	0.34864474420522673	739.1588259950576
485	AC005324.5			-0.0
486	AC005329.1			-0.0
487	AC005329.2			-0.0
488	AC005329.3			-0.0
489	AC005330.1			-0.0
490	AC005332.1			-0.0
491	AC005332.3	0.15472494361111017	0.267284546241759	1.3236540182534493
492	AC005332.4	0.34695625144138387	0.49517007162274423	1.7336765437954051
493	AC005332.5	0.13110918200286442	0.2332125641290735	0.9745400613679287
494	AC005332.6	0.34695625144138387	0.49517007162274423	1.583084870045341
495	AC005332.7	0.6855528135502493	0.7609821693489611	0.22656434974444428
496	AC005332.8	0.34695625144138387	0.49517007162274423	1.4925313702527996
497	AC005339.1			-0.0
498	AC005342.1			-0.0
499	AC005342.2			-0.0
500	AC005355.1	0.10117921540873696	0.18721182939136738	-740.337216071152
501	AC005358.1			-0.0
502	AC005358.2			-0.0
503	AC005363.2			-0.0
504	AC005379.1			-0.0
505	AC005381.1	0.247408552998317	0.37938238534076324	-739.7051564740326
506	AC005383.1			-0.0
507	AC005387.1			-0.0
508	AC005387.2	0.247408552998317	0.37938238534076324	-739.8193074795635
509	AC005392.2			-0.0
510	AC005392.3			-0.0
511	AC005393.1	0.7784409182671745	0.8334272674492099	0.339730050804369
512	AC005394.1	0.247408552998317	0.37938238534076324	-739.5079161058345
513	AC005410.2	0.15611008760093248	0.267284546241759	-739.9186262878992
514	AC005476.2			-0.0
515	AC005479.1			-0.0
516	AC005479.2			-0.0
517	AC005480.1	0.4242046107206281	0.562219933322873	-0.00036529092283732467
518	AC005481.1			-0.0
519	AC005482.1			-0.0
520	AC005486.1			-0.0
521	AC005487.1	0.013598490317712134	0.030875634072050618	-740.9737425378726
522	AC005498.1			-0.0
523	AC005498.2			-0.0
524	AC005498.3	0.08421705736728133	0.15900294811517723	740.38460838908
525	AC005515.2	0.5397298195990858	0.6509378966292588	-0.2667769515463174
526	AC005520.2	0.878523346220119	0.9089592061188367	0.8370092223378451
527	AC005520.5			-0.0
528	AC005522.1	0.2228815532819517	0.34864474420522673	739.3815245775139
529	AC005523.1	0.41446221869827415	0.5546879263872759	-738.4348976797555
530	AC005523.2	0.15611008760093248	0.267284546241759	-740.1354161207256
531	AC005534.1	0.41446221869827415	0.5546879263872759	-738.7506121538211
532	AC005537.1	0.10117921540873696	0.18721182939136738	-740.1825054500029
533	AC005538.1			-0.0
534	AC005540.1	0.41446221869827415	0.5546879263872759	-739.305938643982
535	AC005544.1			-0.0
536	AC005544.2			-0.0
537	AC005549.1			-0.0
538	AC005550.1			-0.0
539	AC005550.2			-0.0
540	AC005552.1			-0.0
541	AC005580.1	0.2228815532819517	0.34864474420522673	739.3627271256805
542	AC005586.1			-0.0
543	AC005592.1			-0.0
544	AC005597.1			-0.0
545	AC005606.1			-0.0
546	AC005606.2	0.41446221869827415	0.5546879263872759	-738.6372654859471
547	AC005609.1			-0.0
548	AC005609.2			-0.0
549	AC005609.3			-0.0
550	AC005609.4			-0.0
551	AC005609.5			-0.0
552	AC005614.1			-0.0
553	AC005616.1			-0.0
554	AC005618.1			-0.0
555	AC005618.2			-0.0
556	AC005618.3			-0.0
557	AC005625.1			-0.0
558	AC005632.4	0.41446221869827415	0.5546879263872759	-738.6364290784661
559	AC005670.1	0.247408552998317	0.37938238534076324	-738.9457239455628
560	AC005670.2	0.024636082115378297	0.05374609395259812	-0.5313708962049424
561	AC005674.1	0.2228815532819517	0.34864474420522673	739.594534960313
562	AC005692.1			-0.0
563	AC005695.1	0.41446221869827415	0.5546879263872759	-739.2905114526212
